Iteration,Accuracy,Weight Decay
0,0.6565517241379311,0.00013151007020786144
1,0.7236781609195402,8.377205554021394e-05
2,0.7439080459770115,3.6034040872566454e-05
3,0.7829885057471264,-1.1703973795081036e-05
4,0.767816091954023,-5.944198846272857e-05
5,0.751264367816092,-0.00010718000313037606
6,0.7163218390804598,-0.00015491801779802356
7,0.7829885057471264,-0.0002026560324656711
8,0.7797701149425287,-0.0002503940471333186
9,0.799080459770115,-0.0002981320618009661
10,0.8096551724137931,-0.00034587007646861363
11,0.8004597701149425,-0.0003936080911362611
12,0.8335632183908046,-0.0004413461058039086
13,0.856551724137931,-0.0004890841204715561
14,0.7659770114942529,-0.0005368221351392036
15,0.8657471264367816,-0.0005845601498068511
16,0.8763218390804598,-0.0006322981644744986
17,0.8781609195402299,-0.0006800361791421462
18,0.8855172413793103,-0.0007277741938097937
19,0.8832183908045977,-0.0007755122084774412
