Iteration,Accuracy,Weight Decay
0,0.5668965517241379,0.0001447068438420504
1,0.6960919540229885,0.00020877113258264052
2,0.696551724137931,0.0015353747855207588
3,0.705287356321839,0.00036065745629814273
4,0.720919540229885,0.004452928188868099
5,0.7645977011494253,0.0005782669388485189
6,0.7728735632183908,0.002328024092241751
7,0.774712643678161,1.9947954801912183e-05
8,0.7908045977011494,3.156532196308419e-05
9,0.7857471264367816,0.000159854309458175
10,0.783448275862069,0.0002519513319591015
11,0.7862068965517242,0.00045592542354707733
12,0.7954022988505747,0.00046651731328883276
13,0.7995402298850575,0.000491357893781083
14,0.7691954022988505,0.0008156298405396808
15,0.8,3.0398391157564227e-05
16,0.8064367816091954,2.1561737892637013e-05
17,0.8091954022988506,1.7712073787449142e-05
18,0.8068965517241379,9.48877491933875e-05
19,0.8206896551724138,9.479655300956649e-05
