Iteration,Accuracy,Weight Decay
0,0.6268571428571429,0.09557017170827971
1,0.6227142857142857,0.08698157789648651
2,0.6804285714285714,0.07477297827681818
3,0.7387142857142858,0.06013943564236318
4,0.7862857142857143,0.04451338310406878
5,0.7825714285714286,0.029424407557493124
6,0.8007142857142857,0.01634952306020954
7,0.8281428571428572,0.006568590404889097
8,0.8395714285714285,0.0010390354275995517
9,0.9128571428571428,0.0003021294961929753
