Iteration,Accuracy,Weight Decay
0,0.7289486796213254,0.0007924828983539
1,0.7722969606377678,0.0007924828983539
2,0.820627802690583,0.0007924828983539
3,0.8325859491778774,0.000594362610647525
4,0.8455406078724464,0.00019812203523477496
5,0.8221225710014948,4.281488081676788e-07
6,0.84853014449427,1.280951367703021e-06
7,0.8500249128051819,8.236912991120834e-06
8,0.8579970104633782,2.1296033678421116e-05
9,0.8624813153961136,0.00043789432981655344
10,0.8619830592924763,0.0012580318014055179
11,0.866965620328849,0.0012511914426208404
12,0.8639760837070254,0.0004173732534625209
13,0.8709516691579472,2.626026052809685e-06
14,0.872446437468859,6.949760391706498e-06
15,0.8719481813652217,0.002232371434283441
16,0.877927254608869,0.0066788910477280135
17,0.8814150473343298,0.0068410964470021
18,0.885401096163428,0.0027189876321057
19,0.8784255107125062,0.0006579332246575
