Iteration,Accuracy,Weight Decay
0,0.4960919540229885,0.0002081355445718304
1,0.5158620689655172,0.002880969163740111
2,0.5172413793103449,0.0006916105836792726
3,0.5204597701149425,0.0036900966405594483
4,0.52,0.00031799337095065336
5,0.52,0.00011037524589114921
6,0.52,0.0007836959706559129
7,0.52,4.166975852303979e-05
8,0.52,1.0253463945759631e-05
9,0.52,2.3134001673692793e-05
10,0.52,3.7251491719584334e-05
11,0.52,0.0016749637884523345
12,0.52,7.394278093574735e-05
13,0.52,0.0005576573406890636
14,0.7494252873563219,0.00218094846888419
15,0.782528735632184,0.0005787571090905555
16,0.7691954022988505,0.00014667060878219707
17,0.791264367816092,6.118889131922181e-05
18,0.7995402298850575,0.0072788873025554784
19,0.7977011494252874,0.000751671526588714
