Iteration,Accuracy,Weight Decay
0,0.656203288490284,1.51465578557073e-06
1,0.7478824115595416,1.51465578557073e-06
2,0.763328350772297,1.51465578557073e-06
3,0.8226208271051321,1.51465578557073e-06
4,0.8490284005979073,1.51465578557073e-06
5,0.8634778276033881,1.51465578557073e-06
6,0.866965620328849,1.51465578557073e-06
7,0.8659691081215745,1.51465578557073e-06
8,0.866965620328849,1.51465578557073e-06
9,0.8689586447433981,1.51465578557073e-06
10,0.8799202790234181,1.51465578557073e-06
11,0.8809167912306926,1.51465578557073e-06
12,0.8844045839561535,1.51465578557073e-06
13,0.8863976083707026,1.51465578557073e-06
14,0.8903836571998007,1.51465578557073e-06
15,0.898355754857997,1.51465578557073e-06
16,0.8993522670652716,1.51465578557073e-06
17,0.9053313403089188,1.51465578557073e-06
18,0.9043348281016442,1.51465578557073e-06
19,0.9053313403089188,1.51465578557073e-06
