Iteration,Accuracy,Weight Decay
0,0.6110344827586207,0.09925590967857287
1,0.6781609195402298,0.09730587325351286
2,0.713103448275862,0.09419174239076414
3,0.7112643678160919,0.08999019732737536
4,0.752183908045977,0.08480469404693576
5,0.7691954022988505,0.07876291684990852
6,0.7866666666666666,0.07201363434239332
7,0.7977011494252874,0.06472303625930961
8,0.8004597701149425,0.057070641321570775
9,0.8032183908045977,0.049244876889386634
10,0.8073563218390805,0.04143843925530065
11,0.8119540229885057,0.0338435488219452
12,0.8114942528735632,0.026647216997785685
13,0.7995402298850575,0.020026641355588962
14,0.8142528735632184,0.01414484244009674
15,0.8239080459770115,0.00914664966117986
16,0.8206896551724138,0.005155135113106099
17,0.8257471264367816,0.002268583131126285
18,0.8101149425287356,0.0005580702049535718
19,0.825287356321839,6.571483969725779e-05
