Iteration,Accuracy,Weight Decay
0,0.6104553119730185,0.09238813240221595
1,0.7276559865092749,0.08576911709979504
2,0.7462057335581788,0.07915010179737414
3,0.7478920741989882,0.07253108649495323
4,0.781618887015177,0.06591207119253231
5,0.8102866779089376,0.059293055890111405
6,0.760539629005059,0.05267404058769049
7,0.8001686340640809,0.046055025285269585
8,0.8102866779089376,0.03943600998284867
9,0.8187183811129848,0.03281699468042776
10,0.8465430016863407,0.026197979378006858
11,0.8718381112984823,0.01957896407558593
12,0.8794266441821248,0.012959948773165031
13,0.8482293423271501,0.006340933470744117
14,0.8617200674536256,-0.00027808183167679634
