Iteration,Accuracy,Weight Decay
0,0.7101428571428572,0.0033977714287433238
1,0.848,0.003350033414075676
2,0.8407142857142857,0.0033022953994080286
3,0.8885714285714286,0.003254557384740381
4,0.889,0.0032068193700727343
5,0.8948571428571429,0.0031590813554050867
6,0.889,0.003111343340737439
7,0.9177142857142857,0.0030636053260697915
8,0.9187142857142857,0.003015867311402144
9,0.9181428571428571,0.0029681292967344963
