Iteration,Accuracy,Weight Decay
0,0.7895714285714286,0.00019425986318667273
1,0.8424285714285714,1.4659560944434999e-05
2,0.9071428571428571,0.00029423794336337015
3,0.9211428571428572,0.0006338748857727299
