Iteration,Accuracy,Weight Decay
0,0.48829098156452416,0.09861851694491379
1,0.4773293472845042,0.09619403427371759
2,0.4170403587443946,0.09263211981741842
3,0.42700548081714,0.08802047973124676
4,0.41006477329347285,0.08247266789928005
5,0.41654210264075736,0.07612528986095322
6,0.46885899352267063,0.06913463912930984
7,0.4862979571499751,0.06167284872600258
8,0.4833084205281515,0.0539236526950234
9,0.5127055306427504,0.04607786196076218
10,0.558046836073742,0.038328665929783026
11,0.6287992027902342,0.030866875526475736
12,0.6646736422521176,0.023876224794832344
13,0.6517189835575485,0.017528846756505522
14,0.7259591429995017,0.011981034924538829
15,0.7140009965122073,0.007369394838367151
16,0.759840558046836,0.003807480382067993
17,0.7982062780269058,0.0013829977108717802
18,0.7892376681614349,0.00015564563454002447
19,0.7927254608868959,0.00015564563454001894
