Iteration,Accuracy,Weight Decay
0,0.6686596910812157,0.04350343462103143
1,0.715495764823119,0.024976940743916237
2,0.7623318385650224,0.014340191167883296
3,0.7643248629795715,0.008233237402443975
4,0.772795216741405,0.0047270079827679235
5,0.7842551071250623,0.002713951192822261
6,0.8046836073741903,0.00155818037622785
7,0.7952167414050823,0.0008946093398005229
8,0.8036870951669158,0.0005136285137897905
9,0.796711509715994,0.00029489324383393244
10,0.7962132536123567,0.0001693091853823552
11,0.7922272047832586,9.720670396565467e-05
12,0.7982062780269058,5.5809986177224715e-05
13,0.7987045341305431,3.204258996583746e-05
14,0.7937219730941704,1.8396843325823638e-05
15,0.8086696562032885,1.0562312369747188e-05
16,0.8196312904833084,6.064216595219584e-06
17,0.8156452416542103,3.4816924198405245e-06
18,0.8271051320378675,1.9989691852251597e-06
19,0.8166417538614849,1.1476825984711098e-06
