Iteration,Accuracy,Weight Decay
0,0.5719980069755854,0.09250011359918392
1,0.5371200797209765,0.0875001893319732
2,0.617339312406577,0.08250026506476248
3,0.600896860986547,0.07750034079755176
4,0.7404085700049826,0.07250041653034103
5,0.7508719481813653,0.06750049226313032
6,0.7209765819631291,0.06250056799591959
7,0.7234678624813154,0.057500643728708875
8,0.6796213253612357,0.05250071946149815
9,0.7458893871449925,0.047500795194287425
10,0.7613353263577479,0.04250087092707671
11,0.7289486796213254,0.03750094665986599
12,0.7404085700049826,0.03250102239265526
13,0.84853014449427,0.027501098125444545
14,0.8570004982561036,0.022501173858233817
15,0.8490284005979073,0.017501249591023102
16,0.8609865470852018,0.012501325323812373
17,0.8579970104633782,0.007501401056601645
18,0.8530144494270054,0.00250147678939093
19,0.8305929247633284,-0.0024984474778197846
