Iteration,Accuracy,Weight Decay
0,0.48,0.066468909250525
1,0.48,0.04585246524581447
2,0.48,0.03163055619273635
3,0.48,0.021819810117040095
4,0.48,0.015052031037412423
5,0.48,0.010383391841448378
6,0.48,0.007162809182699577
7,0.48,0.004941144105046962
8,0.48,0.003408565612191649
9,0.48,0.0023513419737643954
10,0.48,0.0016220339305809376
11,0.767816091954023,0.0011189329758545254
12,0.7498850574712643,0.0007718771974185832
13,0.799080459770115,0.0005324665737371451
14,0.8082758620689655,0.00036731315952273603
15,0.8050574712643678,0.00025338483918650327
16,0.7783908045977012,0.00017479329303908607
17,0.8142528735632184,0.00012057822950077751
18,0.8032183908045977,8.31788747540276e-05
19,0.7981609195402298,5.7379555447043585e-05
