Iteration,Accuracy,Weight Decay
0,0.5057299451918286,0.09250011359918392
1,0.48878923766816146,0.0875001893319732
2,0.48231190832087695,0.08250026506476248
3,0.5356253114100648,0.07750034079755176
4,0.4564025909317389,0.07250041653034103
5,0.5077229696063776,0.06750049226313032
6,0.48679621325361233,0.06250056799591959
7,0.5450921773791729,0.057500643728708875
8,0.5779770802192327,0.05250071946149815
9,0.5450921773791729,0.047500795194287425
10,0.5480817140009965,0.04250087092707671
11,0.6138515196811161,0.03750094665986599
12,0.6292974588938715,0.03250102239265526
13,0.6412556053811659,0.027501098125444545
14,0.6502242152466368,0.022501173858233817
15,0.6567015445939213,0.017501249591023102
16,0.7130044843049327,0.012501325323812373
17,0.7618335824613851,0.007501401056601645
18,0.7842551071250623,0.00250147678939093
19,0.7284504235176881,-0.0024984474778197846
