Iteration,Accuracy,Weight Decay
0,0.7020428500249128,0.002036760128061625
1,0.7658196312904834,0.0019890221133939774
2,0.8310911808669657,0.00194128409872633
3,0.828101644245142,0.0018935460840586824
4,0.8515196811160937,0.0018458080693910348
5,0.861484803188839,0.0017980700547233872
6,0.8654708520179372,0.0017503320400557398
7,0.8699551569506726,0.0017025940253880924
8,0.8769307424015944,0.0016548560107204448
9,0.8893871449925261,0.0016071179960527975
10,0.8918784255107125,0.0015593799813851499
11,0.8858993522670653,0.0015116419667175023
12,0.8933731938216243,0.0014639039520498549
13,0.9008470353761834,0.0014161659373822073
14,0.9033383158943697,0.00136842792271456
15,0.9028400597907325,0.0013206899080469123
16,0.9048330842052815,0.001272951893379265
17,0.9033383158943697,0.0012252138787116173
18,0.9088191330343797,0.00117747586404397
19,0.909317389138017,0.0011297378493763223
