Iteration,Accuracy,Weight Decay
0,0.6198305929247633,7.855498059610553e-05
1,0.5899352267065272,0.0004665889469395065
2,0.7015445939212755,0.0019550550480830413
3,0.7229696063776782,0.003354990510462259
4,0.7334329845540608,8.165474290998105e-05
5,0.7249626307922272,0.00995316046457597
6,0.7922272047832586,0.00021303565536366054
7,0.7747882411559541,8.247286788234923e-05
8,0.8051818634778276,0.00014439453305814534
9,0.8061783756851021,0.0014528320671761865
10,0.828101644245142,0.00347149233859628
11,0.8390632785251619,1.8633435833866334e-05
12,0.8440458395615347,0.0019149083638837965
13,0.8400597907324364,0.008985891488161545
14,0.8550074738415545,5.140502518844503e-05
15,0.877927254608869,0.0005474297485071224
16,0.8784255107125062,0.001549001172977472
17,0.872446437468859,1.0189868738698036e-05
18,0.8809167912306926,7.008441837987407e-05
19,0.8898854010961634,0.00010074711950744847
