,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,12.823193311691284,9.437315583229063,16.873310565948486,12.550375819206238,22.89284920692444,15.632692337036133,15.205466985702516,10.860739827156069,16.528600454330444,10.4932382106781,9.349642395973206,10.903335452079771,13.066392302513124,11.737651467323303,11.19632053375244,9.942269802093506,12.845706224441528,11.252354741096497,8.52000892162323,16.2403347492218,9.06084656715393,28.231372833251957,25.670141458511356,13.23369812965393,15.15177857875824,15.218000888824465,18.080036401748657,12.529959797859192,11.799772381782532,9.339324593544006,15.759554386138916,8.942240476608276,23.4119770526886,17.82611632347107,9.361224055290222,13.58343780040741,9.72550368309021,17.066218614578247,13.989054322242737,17.174888849258423,7.35383939743042,10.36247420310974,14.72106146812439,10.94832956790924,17.81482481956482,18.21204972267151,9.295283794403076,7.735608577728271,8.533681988716125,9.818649888038635
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
