Iteration,Accuracy,Weight Decay
0,0.52,5.95501370565999e-05
1,0.6068965517241379,5.95501370565999e-05
2,0.6947126436781609,5.95501370565999e-05
3,0.743448275862069,5.95501370565999e-05
4,0.7466666666666667,5.95501370565999e-05
5,0.7728735632183908,5.95501370565999e-05
6,0.776551724137931,5.95501370565999e-05
7,0.7535632183908046,5.95501370565999e-05
8,0.7719540229885058,5.95501370565999e-05
9,0.7673563218390804,5.95501370565999e-05
10,0.7696551724137931,5.95501370565999e-05
11,0.7705747126436782,5.95501370565999e-05
12,0.7710344827586207,5.95501370565999e-05
13,0.7696551724137931,5.95501370565999e-05
14,0.7788505747126436,5.95501370565999e-05
15,0.7903448275862069,5.95501370565999e-05
16,0.7733333333333333,5.95501370565999e-05
17,0.8091954022988506,5.95501370565999e-05
18,0.8160919540229885,5.95501370565999e-05
19,0.8156321839080459,5.95501370565999e-05
