Iteration,Accuracy,Weight Decay
0,0.7379172894867962,0.0007924828983539
1,0.8046836073741903,0.0007924828983539
2,0.8211260587942202,0.0007924828983539
3,0.8405580468360737,0.000594362610647525
4,0.8505231689088192,0.00019812203523477496
5,0.861484803188839,4.281488081676788e-07
6,0.872446437468859,1.280951367703021e-06
7,0.8799202790234181,8.236912991120834e-06
8,0.8839063278525162,2.1296033678421116e-05
9,0.8804185351270553,0.00043789432981655344
10,0.8858993522670653,0.0012580318014055179
11,0.8938714499252616,0.0012511914426208404
12,0.8918784255107125,0.0004173732534625209
13,0.8898854010961634,2.626026052809685e-06
14,0.8893871449925261,6.949760391706498e-06
15,0.8903836571998007,0.002232371434283441
16,0.8948679621325362,0.0066788910477280135
17,0.9008470353761834,0.0068410964470021
18,0.8988540109616343,0.0027189876321057
19,0.8998505231689088,0.0006579332246575
