Iteration,Accuracy,Weight Decay
0,0.48,3.4304692863149195e-08
1,0.6937931034482758,3.2639458219991734e-08
2,0.7264367816091954,1.5987111788417138e-08
3,0.7963218390804597,1.694633568898692e-08
4,0.8165517241379311,1.7640969257885612e-07
5,0.7618390804597701,3.199267137797384e-07
6,0.8004597701149425,3.199267137797384e-07
7,0.7981609195402298,3.047452535080618e-07
8,0.8068965517241379,1.5293065079129583e-07
9,0.8248275862068966,3.96396275506239e-05
10,0.8055172413793104,0.00043587292797340083
11,0.8289655172413793,0.0007534075028189515
12,0.8239080459770115,0.00036265354746946684
13,0.8229885057471265,1.1385193403020284e-05
14,0.8216091954022988,1.5487250883917444e-05
15,0.8188505747126437,2.1747548641247966e-05
16,0.8151724137931035,4.7432008886478754e-05
17,0.8326436781609196,6.702129847571442e-05
18,0.8294252873563218,3.175405216099409e-05
19,0.8280459770114943,1.3530477745798077e-08
