Iteration,Accuracy,Weight Decay
0,0.6855172413793104,0.09450327525753811
1,0.7140229885057471,0.08950625276439095
2,0.7609195402298851,0.08450923027124378
3,0.7416091954022989,0.0795122077780966
4,0.7604597701149425,0.07451518528494944
5,0.7563218390804598,0.06951816279180226
6,0.7889655172413793,0.0645211402986551
7,0.7981609195402298,0.05952411780550792
8,0.791264367816092,0.05452709531236075
9,0.7931034482758621,0.04953007281921358
10,0.8124137931034483,0.04453305032606641
11,0.8142528735632184,0.03953602783291924
12,0.8142528735632184,0.03453900533977207
13,0.8160919540229885,0.029541982846624903
14,0.824367816091954,0.024544960353477724
15,0.8298850574712644,0.019547937860330558
16,0.833103448275862,0.014550915367183392
17,0.8390804597701149,0.009553892874036213
18,0.8404597701149426,0.004556870380889047
19,0.8280459770114943,-0.0004401521122581187
