weight_decay,mean_accuracy,std_accuracy,avg_loss
1e-06,0.8541428571428571,0.07288640868796166,0.01740665637515485
1.1233240329780266e-06,0.8628571428571429,0.06537177822084317,0.01640665903787262
1.261856883066021e-06,0.8554999999999999,0.06832436891589343,0.017113734601464658
1.4174741629268049e-06,0.8513571428571429,0.06726959922276808,0.01783801635501108
1.592282793341094e-06,0.8566428571428572,0.0693795755983278,0.016972028821640252
1.788649529057435e-06,0.8542142857142857,0.06805681150213207,0.017320416064400757
2.0092330025650458e-06,0.8548571428571429,0.06932532004974808,0.01712284250392778
2.2570197196339214e-06,0.8519285714285714,0.07057240456236621,0.017864646393007468
2.5353644939701112e-06,0.8537857142857143,0.06773639632985434,0.01705436990699465
2.848035868435799e-06,0.8534285714285713,0.06911599241972344,0.017343024413633557
3.1992671377973847e-06,0.8554999999999999,0.06847355366139841,0.017133192895379453
3.5938136638046257e-06,0.8541428571428571,0.06852066573416418,0.01754782927768039
4.037017258596558e-06,0.8519285714285715,0.07125589843110879,0.017445159436868772
4.534878508128582e-06,0.8469285714285714,0.06980479341473243,0.018383400880532075
5.0941380148163755e-06,0.8485,0.06932101457151714,0.01785259510882731
5.72236765935022e-06,0.8533571428571429,0.0708076944394939,0.01732925923714148
6.4280731172843194e-06,0.8584285714285714,0.06853704495097704,0.01677110914846084
7.220809018385457e-06,0.8528571428571429,0.06926730241371805,0.0176346368648644
8.111308307896873e-06,0.8550714285714286,0.06898162281154516,0.01701646026812627
9.111627561154887e-06,0.8512857142857142,0.07017747181981131,0.017838211465893046
1.023531021899027e-05,0.8508571428571428,0.07214837319789022,0.017463605279568584
1.1497569953977357e-05,0.8602857142857142,0.06731224833201017,0.01679589451197535
1.2915496650148827e-05,0.8558571428571429,0.06857425589409319,0.01744508072321436
1.4508287784959402e-05,0.8554285714285713,0.07047303725249705,0.016919459946320523
1.6297508346206434e-05,0.8593571428571429,0.06660648218745498,0.016815332981824343
1.8307382802953696e-05,0.8576428571428572,0.06759162337908751,0.01706292632361874
2.0565123083486515e-05,0.8587857142857143,0.06954557307761493,0.017067902864090035
2.310129700083158e-05,0.8561428571428571,0.06451562063657491,0.017281687919848732
2.5950242113997373e-05,0.8545,0.0688880710031179,0.016951394372486644
2.9150530628251757e-05,0.8525714285714285,0.0682097605080932,0.017173717012895003
3.274549162877732e-05,0.8575714285714285,0.07196101552300413,0.016661512314341962
3.678379771828634e-05,0.8555714285714285,0.0716609078527876,0.01739255305878552
4.1320124001153344e-05,0.8564285714285713,0.06998177605342579,0.017397046703313077
4.641588833612782e-05,0.858,0.06588704000648632,0.017350995938692774
5.2140082879996844e-05,0.8505714285714285,0.06778326805762194,0.01761879595142922
5.8570208180566735e-05,0.8514285714285714,0.07000728825031911,0.01731650480049263
6.579332246575683e-05,0.8590714285714287,0.06790490800091145,0.016964068626718863
7.390722033525775e-05,0.8501428571428571,0.0714427128858486,0.01770726215094328
8.302175681319735e-05,0.8550714285714286,0.06641931579144793,0.017258049614727496
9.326033468832199e-05,0.8539285714285715,0.07090792391171377,0.01737249853501895
0.00010476157527896651,0.8557142857142858,0.06804860207894031,0.01704821506422013
0.0001176811952434998,0.8556428571428571,0.07182244973345234,0.01694239990872198
0.00013219411484660288,0.8518571428571429,0.06853138711866384,0.017253432128844514
0.0001484968262254465,0.8575714285714285,0.06794971129670915,0.016932080968416165
0.0001668100537200059,0.8487857142857143,0.07095597226449654,0.017438766840047065
0.0001873817422860383,0.8570714285714286,0.06908656947361516,0.016698693793533104
0.00021049041445120198,0.8538571428571429,0.07019956974110836,0.017485106193260953
0.00023644894126454073,0.859,0.07478963695538553,0.01618172451281654
0.00026560877829466864,0.8545,0.07028117726355346,0.01709148112238784
0.00029836472402833405,0.8555714285714285,0.072298841269965,0.017506477755693986
0.0003351602650938841,0.8545,0.07249669239464147,0.017136182811377302
0.00037649358067924675,0.8558571428571429,0.07004648602236685,0.017306467624913367
0.0004229242874389499,0.8569285714285715,0.06945454393680366,0.01662257100841296
0.00047508101621027984,0.8555000000000001,0.07132031081461913,0.016910466509671616
0.0005336699231206307,0.8610714285714286,0.0709438913105682,0.0168002171650795
0.0005994842503189409,0.8596428571428572,0.06648135383822494,0.01645499307276415
0.0006734150657750821,0.8585714285714285,0.06901641330960666,0.016630208860683653
0.000756463327554629,0.86,0.0709411943882008,0.016647217635863593
0.0008497534359086438,0.8604285714285713,0.06898994307069663,0.016538120580970178
0.0009545484566618337,0.8616428571428572,0.0702230774905579,0.016603749789430626
0.0010722672220103231,0.8568571428571429,0.0670433913710413,0.016753346264229287
0.0012045035402587824,0.8655714285714284,0.06577931564973097,0.016071703879029623
