Iteration,Accuracy,Weight Decay
0,0.5733333333333334,0.09450327525753811
1,0.7494252873563219,0.08950625276439095
2,0.6901149425287356,0.08450923027124378
3,0.7011494252873564,0.0795122077780966
4,0.735632183908046,0.07451518528494944
5,0.7554022988505747,0.06951816279180226
6,0.7940229885057472,0.0645211402986551
7,0.7954022988505747,0.05952411780550792
8,0.8091954022988506,0.05452709531236075
9,0.8170114942528736,0.04953007281921358
10,0.8133333333333334,0.04453305032606641
11,0.8096551724137931,0.03953602783291924
12,0.8124137931034483,0.03453900533977207
13,0.8229885057471265,0.029541982846624903
14,0.8188505747126437,0.024544960353477724
15,0.8298850574712644,0.019547937860330558
16,0.8312643678160919,0.014550915367183392
17,0.8367816091954023,0.009553892874036213
18,0.8363218390804598,0.004556870380889047
19,0.8317241379310345,-0.0004401521122581187
