Iteration,Accuracy,Weight Decay
0,0.7558571428571429,4.303445418974306e-05
1,0.7745714285714286,0.0010144781484580153
2,0.7798571428571428,1.3033536641250662e-05
3,0.8394285714285714,3.389332155431775e-05
