Iteration,Accuracy,Weight Decay
0,0.5939212755356253,0.09859365859722952
1,0.6995515695067265,0.0977022978118037
2,0.7603388141504733,0.09626736780297294
3,0.737419033383159,0.09399142599319156
4,0.7334329845540608,0.09046519793170772
5,0.7678126557050324,0.0851955044373761
6,0.7952167414050823,0.07773032343152284
7,0.8101644245142003,0.06791835585137873
8,0.8026905829596412,0.056218313240475805
9,0.8360737419033383,0.04378320141530977
10,0.8545092177379173,0.03208315880440685
11,0.8550074738415545,0.022271191224262736
12,0.8664673642252118,0.014806010218409481
13,0.872446437468859,0.00953631672407786
14,0.8769307424015944,0.006010088662594013
15,0.8814150473343298,0.0037341468528126437
16,0.8829098156452416,0.0022992168439818607
17,0.8863976083707026,0.0014078560585560511
18,0.8849028400597907,0.0008592502052188616
19,0.8819133034379671,0.0005235193184478273
