Iteration,Accuracy,Weight Decay
0,0.4877927254608869,0.09250011359918392
1,0.41853512705530643,0.0875001893319732
2,0.35874439461883406,0.08250026506476248
3,0.37668161434977576,0.07750034079755176
4,0.47234678624813153,0.07250041653034103
5,0.47234678624813153,0.06750049226313032
6,0.5346287992027903,0.06250056799591959
7,0.5625311410064773,0.057500643728708875
8,0.630293971101146,0.05250071946149815
9,0.6273044344793224,0.047500795194287425
10,0.6143497757847534,0.04250087092707671
11,0.6233183856502242,0.03750094665986599
12,0.674638764324863,0.03250102239265526
13,0.6826108619830593,0.027501098125444545
14,0.6975585450921774,0.022501173858233817
15,0.7020428500249128,0.017501249591023102
16,0.6970602889885401,0.012501325323812373
17,0.6960637767812655,0.007501401056601645
18,0.7184853014449427,0.00250147678939093
19,0.6567015445939213,-0.0024984474778197846
