weight_decay,mean_accuracy,std_accuracy,avg_loss
1e-09,0.54375,0.09270248108869579,0.021861758790910246
1.2045035402587836e-09,0.49625,0.10618380290797651,0.021860846802592277
1.4508287784959373e-09,0.52625,0.08323535907293246,0.021748938150703907
1.747528400007683e-09,0.5325,0.10018732454756939,0.021720826365053653
2.104904144512022e-09,0.55125,0.08095137429346089,0.021662883833050726
2.535364493970117e-09,0.519375,0.10841363209947355,0.02180246703326702
3.0538555088334124e-09,0.538125,0.1197800719026333,0.021717541366815567
3.6783797718286344e-09,0.56125,0.10568969911963985,0.02163009099662304
4.4306214575838865e-09,0.5325,0.08545832317568605,0.02173623491078615
5.336699231206302e-09,0.5125,0.11956954043568119,0.021552032083272932
6.428073117284319e-09,0.514375,0.09886267306218258,0.021544220875948667
7.742636826811278e-09,0.55,0.10569709078304851,0.021450943090021612
9.32603346883218e-09,0.52625,0.10276642204533541,0.021836266070604324
1.1233240329780265e-08,0.551875,0.09834767727302968,0.021602165438234806
1.3530477745798075e-08,0.516875,0.09400174532954163,0.02175012718886137
1.6297508346206433e-08,0.530625,0.08937500000000001,0.02181789007037878
1.9630406500402724e-08,0.54,0.11508149286483904,0.021695527099072933
2.3644894126454072e-08,0.546875,0.1019823054505045,0.021659303046762942
2.848035868435805e-08,0.5025,0.11368129793418089,0.02186945989727974
3.4304692863149195e-08,0.539375,0.10454701394587987,0.02187539726495743
4.132012400115334e-08,0.51875,0.10193441518937557,0.021871142946183683
4.977023564332114e-08,0.5325,0.08947765084086641,0.02175952922552824
5.99484250318941e-08,0.53,0.08681877677092668,0.021871836259961128
7.220809018385471e-08,0.543125,0.10732725946841278,0.02166080441325903
8.697490026177834e-08,0.536875,0.11803898985081158,0.021561299320310354
1.0476157527896662e-07,0.529375,0.11395071577221443,0.021683553978800774
1.261856883066021e-07,0.518125,0.09418441020147655,0.02173120867460966
1.519911082952933e-07,0.52625,0.09403290647427634,0.021787647381424902
1.8307382802953697e-07,0.53375,0.09160888330287625,0.02182998411357403
2.2051307399030456e-07,0.545,0.09905017667828765,0.021712916158139705
2.656087782946684e-07,0.52625,0.0917196816392207,0.021723751351237296
3.199267137797384e-07,0.57,0.10242375212810748,0.02139596862718463
3.853528593710535e-07,0.5375,0.08970437559004577,0.021731463447213172
4.641588833612782e-07,0.550625,0.11195876752179795,0.02124586721882224
5.590810182512223e-07,0.52125,0.1014427178263674,0.021857151463627815
6.734150657750828e-07,0.515625,0.1079369752448159,0.021782448589801787
8.111308307896872e-07,0.5225,0.08432637487761464,0.021818701811134815
9.770099572992247e-07,0.53875,0.10690240876612651,0.02150079857558012
1.1768119524349991e-06,0.53875,0.12208475539558575,0.02157573850825429
1.4174741629268076e-06,0.53125,0.11301963325015703,0.021460978537797926
1.7073526474706922e-06,0.54375,0.08637671850678283,0.021749510876834393
2.0565123083486514e-06,0.54,0.10097957714310356,0.021587091721594332
2.477076355991714e-06,0.536875,0.09595124087264323,0.021656857561320065
2.9836472402833405e-06,0.526875,0.07756297844332694,0.021713409163057803
3.5938136638046257e-06,0.530625,0.08136770320587892,0.02178697317838669
4.328761281083061e-06,0.529375,0.11291762760968724,0.021650490611791612
5.214008287999695e-06,0.53375,0.09799553561259819,0.021770757101476194
6.280291441834259e-06,0.515,0.10425329730996523,0.02176535863429308
7.564633275546291e-06,0.525,0.0894863816454772,0.021787955500185488
9.111627561154906e-06,0.5525,0.0796574698317741,0.02168898917734623
1.0974987654930568e-05,0.55375,0.08661156100660003,0.021753560304641723
1.3219411484660314e-05,0.53875,0.10580051984749414,0.021797219887375832
1.5922827933410938e-05,0.551875,0.10070260982218883,0.021230930294841528
1.917910261672489e-05,0.524375,0.09788585508131398,0.021697063483297824
2.3101297000831627e-05,0.53625,0.12076578571764439,0.02191259030252695
2.782559402207126e-05,0.531875,0.09426732267864618,0.02173187639564276
3.351602650938848e-05,0.564375,0.10850727222172715,0.021414446383714675
4.037017258596558e-05,0.52375,0.08375,0.021829488575458526
4.8626015800653536e-05,0.561875,0.09591052145098576,0.021489172391593456
5.8570208180566735e-05,0.5325,0.08614123577010024,0.021755283512175084
7.054802310718646e-05,0.53125,0.10950884667459519,0.021704247668385506
8.497534359086456e-05,0.52875,0.09075206609218327,0.02175807684659958
0.00010235310218990269,0.53125,0.11370878374162657,0.02158619401976466
0.00012328467394420685,0.53375,0.093924836970846,0.021687674708664416
0.00014849682622544664,0.551875,0.10262378196597512,0.021592755652964115
0.0001788649529057435,0.53375,0.09739577762921758,0.021709475107491015
0.00021544346900318867,0.550625,0.10456195830702483,0.021413166653364898
0.00025950242113997375,0.535,0.08896979824637123,0.02170409705489874
0.0003125715849688242,0.519375,0.11317333221656062,0.0218853560090065
0.00037649358067924713,0.554375,0.10983119149403779,0.02164208795875311
0.00045348785081285916,0.525,0.08637671850678284,0.02163924425840378
0.0005462277217684348,0.5175,0.09905017667828765,0.021912740431725978
0.0006579332246575682,0.53,0.10752180011513945,0.0218241735547781
0.0007924828983539186,0.541875,0.09573115023334881,0.021747906506061555
0.0009545484566618347,0.51625,0.09847271195615566,0.021879748068749906
0.001149756995397738,0.533125,0.1014369416189191,0.021843687072396277
0.0013848863713938745,0.539375,0.09898113772330565,0.021460855547338724
0.0016681005372000592,0.521875,0.09965761699438734,0.021792925111949444
0.00200923300256505,0.5325,0.0888203946174526,0.021736506521701813
0.0024201282647943836,0.526875,0.09662467658419353,0.02162683764472604
0.0029150530628251816,0.515,0.10217173043459722,0.021717460937798024
0.0035111917342151347,0.529375,0.07054752387575343,0.02175987057387829
0.004229242874389507,0.533125,0.09108932772284577,0.021746098622679712
0.005094138014816386,0.53,0.11455757286185843,0.021827436350286007
0.006135907273413176,0.53625,0.10045988005169029,0.021752124950289727
0.00739072203352579,0.525625,0.07971874387495077,0.021656343452632426
0.008902150854450393,0.526875,0.09207037050539114,0.02162822399288416
0.010722672220103254,0.511875,0.08702774342127917,0.021754718609154223
0.012915496650148853,0.5425,0.08191077462702936,0.021737782992422582
0.015556761439304755,0.5175,0.10177333884667437,0.021829698644578458
0.01873817422860387,0.50875,0.10496279102615365,0.02177282117307186
0.022570197196339216,0.503125,0.0958616353136123,0.02181143581867218
0.027185882427329458,0.505,0.09361657171676391,0.0217366798594594
0.032745491628777317,0.515,0.09727538229171859,0.021858184598386288
0.03944206059437664,0.501875,0.09173032827260567,0.021864559948444367
0.04750810162102803,0.5125,0.08615030470056388,0.021831129528582096
0.0572236765935022,0.5175,0.07884914393955081,0.02182390436530113
0.06892612104349709,0.49125,0.09561478703631567,0.02189994353801012
0.08302175681319753,0.48,0.09677615925422954,0.022005085572600364
0.1,0.495,0.0917196816392207,0.02180908527225256
