weight_decay,mean_accuracy,std_accuracy,avg_loss
1e-09,0.8017500000000001,0.06504853956854066,0.00595146756619215
1.2045035402587836e-09,0.7969999999999999,0.056378187271319734,0.006046189241111278
1.4508287784959373e-09,0.8267500000000001,0.044441675260952974,0.005561878085136414
1.747528400007683e-09,0.8142500000000001,0.06567010354796161,0.00562002293765545
2.104904144512022e-09,0.8102500000000002,0.07100572160044569,0.005601594261825085
2.535364493970117e-09,0.81025,0.08572084052317733,0.005549558546394109
3.0538555088334124e-09,0.79425,0.07225000000000001,0.005970497086644173
3.6783797718286344e-09,0.80875,0.06281172263200556,0.005844548888504506
4.4306214575838865e-09,0.8177500000000001,0.05895390148242947,0.0054996186718344695
5.336699231206302e-09,0.8215,0.04242935304715357,0.005523511722683907
6.428073117284319e-09,0.8122499999999999,0.07213225700059578,0.005752853907644748
7.742636826811278e-09,0.828,0.04510820324508613,0.00554659865796566
9.32603346883218e-09,0.8169999999999998,0.07096477999684069,0.005473189063370227
1.1233240329780265e-08,0.8167500000000001,0.05632550488011625,0.005635688424110412
1.3530477745798075e-08,0.8345000000000001,0.07397465782279768,0.005045441597700119
1.6297508346206433e-08,0.8005,0.0683264224147584,0.006007250756025314
1.9630406500402724e-08,0.8192499999999999,0.060632602616084365,0.005402476012706757
2.3644894126454072e-08,0.8180000000000001,0.0679227502387823,0.005556015037000179
2.848035868435805e-08,0.8155,0.05480419691957907,0.005527866080403327
3.4304692863149195e-08,0.8072499999999999,0.045558341716967696,0.005716113410890102
4.132012400115334e-08,0.8005000000000001,0.07846018098373213,0.005779247902333736
4.977023564332114e-08,0.8215,0.07545859791965394,0.005430639892816545
5.99484250318941e-08,0.81375,0.07010037446404976,0.005442619375884533
7.220809018385471e-08,0.81475,0.06273406172088652,0.0056734091155231006
8.697490026177834e-08,0.80925,0.07131838823192796,0.005686616711318494
1.0476157527896662e-07,0.82575,0.05697642056149192,0.005480019558221102
1.261856883066021e-07,0.8327499999999999,0.04278507333171231,0.005110662806779146
1.519911082952933e-07,0.8234999999999999,0.052120053722151886,0.005369960226118564
1.8307382802953697e-07,0.81875,0.048363855305382765,0.0057180260196328155
2.2051307399030456e-07,0.8227499999999999,0.06474420823517729,0.005438441962003707
2.656087782946684e-07,0.7932499999999999,0.07633028560145706,0.005966536357998848
3.199267137797384e-07,0.8297500000000001,0.06348671120793706,0.005363224938511848
3.853528593710535e-07,0.8167500000000001,0.07756489218712291,0.005473026696592569
4.641588833612782e-07,0.8274999999999999,0.061593424973774596,0.005354447495192288
5.590810182512223e-07,0.8049999999999998,0.053033008588991064,0.00580373401939869
6.734150657750828e-07,0.8264999999999999,0.05823658643842374,0.005412104159593582
8.111308307896872e-07,0.7855,0.08274055837375041,0.005967493019998074
9.770099572992247e-07,0.8064999999999999,0.06746480563968149,0.005842068102210759
1.1768119524349991e-06,0.80825,0.0698484967626362,0.005709311380982399
1.4174741629268076e-06,0.79675,0.06426556231762078,0.005846604727208615
1.7073526474706922e-06,0.823,0.05381449618829484,0.005540076635777951
2.0565123083486514e-06,0.81975,0.06190163568113528,0.005479531377553941
2.477076355991714e-06,0.7975,0.08081614937622307,0.005912759579718113
2.9836472402833405e-06,0.8114999999999999,0.06776983104597502,0.0057442101389169695
3.5938136638046257e-06,0.8152499999999999,0.06094515977499771,0.005611779000610112
4.328761281083061e-06,0.8165,0.06033448433524563,0.005642298530787229
5.214008287999695e-06,0.82625,0.06409221871647135,0.005264762952923774
6.280291441834259e-06,0.81725,0.055107281732997865,0.005576222948729992
7.564633275546291e-06,0.8044999999999999,0.0705230458786346,0.00572107743471861
9.111627561154906e-06,0.8059999999999999,0.06643794096749235,0.005678073108196259
1.0974987654930568e-05,0.8195,0.05106123774449656,0.005557245537638665
1.3219411484660314e-05,0.8137500000000002,0.05563553271066972,0.00549867246299982
1.5922827933410938e-05,0.80375,0.047450632240255766,0.005860034309327603
1.917910261672489e-05,0.823,0.06404880951274583,0.005432998474687339
2.3101297000831627e-05,0.8217500000000001,0.06527872930748577,0.005463618099689482
2.782559402207126e-05,0.7907499999999998,0.07916793858627366,0.005970339596271515
3.351602650938848e-05,0.8252499999999999,0.05620776191950716,0.005351123429834842
4.037017258596558e-05,0.8075,0.06860211367006121,0.0057440243437886255
4.8626015800653536e-05,0.8132499999999999,0.05541942349032512,0.005713024079799651
5.8570208180566735e-05,0.8069999999999999,0.06942441933498616,0.005795472010970114
7.054802310718646e-05,0.8137499999999999,0.08239576748838498,0.0054465380199253555
8.497534359086456e-05,0.82975,0.06234430607521428,0.005173899337649346
0.00010235310218990269,0.8267500000000001,0.0501877724152009,0.005376485005021096
0.00012328467394420685,0.8265,0.05139552509703543,0.005445725344121457
0.00014849682622544664,0.8242500000000001,0.09471701272738706,0.0053263304345309735
0.0001788649529057435,0.8140000000000001,0.05497954164959908,0.005665138751268388
0.00021544346900318867,0.80325,0.05349123760019018,0.005683836981654167
0.00025950242113997375,0.8264999999999999,0.048324424466308954,0.005425597839057446
0.0003125715849688242,0.8134999999999999,0.048207883172775794,0.005413185484707355
0.00037649358067924713,0.8134999999999999,0.07594570428931448,0.00555318520963192
0.00045348785081285916,0.8207499999999999,0.07772588050321463,0.00537290645390749
