Iteration,Accuracy,Weight Decay
0,0.6462381664175386,0.002036760128061625
1,0.7802690582959642,0.0019890221133939774
2,0.8231190832087693,0.00194128409872633
3,0.8555057299451918,0.0018935460840586824
4,0.8440458395615347,0.0018458080693910348
5,0.8550074738415545,0.0017980700547233872
6,0.8589935226706528,0.0017503320400557398
7,0.8599900348779272,0.0017025940253880924
8,0.8714499252615845,0.0016548560107204448
9,0.874439461883408,0.0016071179960527975
10,0.8809167912306926,0.0015593799813851499
11,0.8858993522670653,0.0015116419667175023
12,0.8903836571998007,0.0014639039520498549
13,0.8844045839561535,0.0014161659373822073
14,0.890881913303438,0.00136842792271456
15,0.8923766816143498,0.0013206899080469123
16,0.9008470353761834,0.001272951893379265
17,0.8988540109616343,0.0012252138787116173
18,0.9018435475834579,0.00117747586404397
19,0.9068261086198306,0.0011297378493763223
