Iteration,Accuracy,Weight Decay
0,0.6303448275862069,0.00013151007020786144
1,0.6754022988505747,8.377205554021394e-05
2,0.6749425287356322,3.6034040872566454e-05
3,0.6570114942528735,-1.1703973795081036e-05
4,0.6937931034482758,-5.944198846272857e-05
5,0.7586206896551724,-0.00010718000313037606
6,0.7719540229885058,-0.00015491801779802356
7,0.7981609195402298,-0.0002026560324656711
8,0.7880459770114943,-0.0002503940471333186
9,0.784367816091954,-0.0002981320618009661
10,0.7903448275862069,-0.00034587007646861363
11,0.7935632183908046,-0.0003936080911362611
12,0.8156321839080459,-0.0004413461058039086
13,0.840919540229885,-0.0004890841204715561
14,0.8583908045977011,-0.0005368221351392036
15,0.8551724137931035,-0.0005845601498068511
16,0.8606896551724138,-0.0006322981644744986
17,0.8570114942528736,-0.0006800361791421462
18,0.8611494252873563,-0.0007277741938097937
19,0.864367816091954,-0.0007755122084774412
