Iteration,Accuracy,Weight Decay
0,0.6538571428571428,0.09557017170827971
1,0.7161428571428572,0.08698157789648651
2,0.7575714285714286,0.07477297827681818
3,0.806,0.06013943564236318
4,0.8432857142857143,0.04451338310406878
5,0.8661428571428571,0.029424407557493124
6,0.8664285714285714,0.01634952306020954
7,0.8868571428571429,0.006568590404889097
8,0.904,0.0010390354275995517
9,0.9195714285714286,0.0003021294961929753
