Iteration,Accuracy,Weight Decay
0,0.5885328836424958,0.000714770463686342
1,0.648397976391231,0.000714770463686342
2,0.7015177065767285,0.000714770463686342
3,0.7706576728499157,0.000714770463686342
4,0.8010118043844857,0.000714770463686342
5,0.8440134907251264,0.000714770463686342
6,0.8465430016863407,0.000714770463686342
7,0.8440134907251264,0.000714770463686342
8,0.8752107925801011,0.000714770463686342
9,0.887858347386172,0.000714770463686342
10,0.8903878583473862,0.000714770463686342
11,0.8929173693086003,0.000714770463686342
12,0.903035413153457,0.000714770463686342
13,0.9013490725126475,0.000714770463686342
14,0.8979763912310287,0.000714770463686342
