Iteration,Accuracy,Weight Decay
0,0.5092748735244519,0.000714770463686342
1,0.7318718381112985,0.000714770463686342
2,0.693929173693086,0.000714770463686342
3,0.6998313659359191,0.000714770463686342
4,0.7959527824620574,0.000714770463686342
5,0.8035413153456998,0.000714770463686342
6,0.8077571669477235,0.000714770463686342
7,0.845699831365936,0.000714770463686342
8,0.8254637436762225,0.000714770463686342
9,0.8600337268128162,0.000714770463686342
10,0.863406408094435,0.000714770463686342
11,0.863406408094435,0.000714770463686342
12,0.8743676222596964,0.000714770463686342
13,0.8591905564924115,0.000714770463686342
14,0.866779089376054,0.000714770463686342
