Iteration,Accuracy,Weight Decay
0,0.6354022988505748,5.95501370565999e-05
1,0.6754022988505747,5.95501370565999e-05
2,0.7149425287356321,5.95501370565999e-05
3,0.783448275862069,5.95501370565999e-05
4,0.782528735632184,5.95501370565999e-05
5,0.8013793103448276,5.95501370565999e-05
6,0.8032183908045977,5.95501370565999e-05
7,0.7898850574712644,5.95501370565999e-05
8,0.8147126436781609,5.95501370565999e-05
9,0.8179310344827586,5.95501370565999e-05
10,0.8041379310344827,5.95501370565999e-05
11,0.8220689655172414,5.95501370565999e-05
12,0.8142528735632184,5.95501370565999e-05
13,0.8202298850574713,5.95501370565999e-05
14,0.8239080459770115,5.95501370565999e-05
15,0.8216091954022988,5.95501370565999e-05
16,0.8308045977011494,5.95501370565999e-05
17,0.8344827586206897,5.95501370565999e-05
18,0.8413793103448276,5.95501370565999e-05
19,0.8390804597701149,5.95501370565999e-05
