,0,1,2,3,4,5,6,7,8,9
128,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
129,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
130,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
131,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
132,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
133,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
134,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
135,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
136,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
137,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
138,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
139,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
140,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
141,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
142,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
143,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
144,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
145,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
146,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
147,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
148,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
149,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
150,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
151,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
152,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
153,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
154,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
155,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
156,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
157,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
158,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
159,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
160,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
161,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
162,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
163,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
164,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
165,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
166,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
167,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
168,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
169,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
170,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
171,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
172,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
173,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
174,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
175,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
176,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
177,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
178,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
179,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
180,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
181,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
182,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
183,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
184,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
185,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
186,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
187,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
188,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
189,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
190,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
191,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
192,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
193,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
194,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
195,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
196,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
197,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
198,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
199,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
200,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
201,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
202,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
203,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
204,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
205,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
206,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
207,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
208,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
209,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
210,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
211,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
212,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
213,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
214,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
215,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
216,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
217,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
218,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
219,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
220,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
221,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
222,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
223,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
224,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
225,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
226,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
227,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
228,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
229,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
230,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
231,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
232,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
233,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
234,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
235,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
236,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
237,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
238,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
239,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
240,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
241,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
242,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
243,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
244,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
245,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
246,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
247,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
248,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
249,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
250,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
251,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
252,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
253,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
254,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
255,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
256,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
257,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
258,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
259,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
260,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
261,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
262,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
263,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
264,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
265,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
266,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
267,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
268,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
269,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
270,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
271,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
272,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
273,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
274,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
275,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
276,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
277,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
278,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
279,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
280,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
281,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
282,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
283,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
284,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
285,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
286,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
287,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
288,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
289,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
290,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
291,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
292,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
293,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
294,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
295,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
296,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
297,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
298,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
299,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
300,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
301,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
302,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
303,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
304,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
305,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
306,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
307,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
308,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
309,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
310,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
311,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
312,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
313,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
314,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
315,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
316,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
317,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
318,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
319,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
320,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
321,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
322,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
323,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
324,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
325,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
326,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
327,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
328,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
329,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
