Iteration,Accuracy,Weight Decay
0,0.6163575042158516,0.06846775782066554
1,0.718381112984823,0.049252756986285534
2,0.7352445193929174,0.035430312718929324
3,0.7554806070826307,0.025487041460657042
4,0.7495784148397976,0.018334280241060232
5,0.7445193929173693,0.01318889179336965
6,0.8414839797639123,0.009487520887111427
7,0.8381112984822934,0.006824914025652041
8,0.8532883642495784,0.004909549292357186
9,0.7276559865092749,0.003531718372347135
10,0.8642495784148398,0.0025405661332276197
11,0.8718381112984823,0.0018275738880655916
12,0.8777403035413154,0.0013146779659287612
13,0.8583473861720068,0.0009457227231058764
14,0.8811129848229342,0.0006803122073830045
