Iteration,Accuracy,Weight Decay
0,0.5463743676222597,0.09858055820270807
1,0.6180438448566611,0.09727226402360079
2,0.7563237774030354,0.09482192151862269
3,0.7765598650927488,0.09038950500613194
4,0.7723440134907251,0.08285422480701589
5,0.8026981450252951,0.0713015550205379
6,0.8372681281618887,0.05612288902273666
7,0.8473861720067454,0.03976669372614862
8,0.8642495784148398,0.025510253204049822
9,0.8650927487352446,0.015206179604296877
10,0.8583473861720068,0.008723705342069515
11,0.8811129848229342,0.004994684165192468
12,0.8583473861720068,0.0029592295210260746
13,0.8659359190556493,0.0018799306687658744
14,0.8979763912310287,0.0013164192457227669
