Iteration,Accuracy,Weight Decay
0,0.6905747126436782,0.09925590967857287
1,0.7222988505747127,0.09730587325351286
2,0.6505747126436782,0.09419174239076414
3,0.6832183908045977,0.08999019732737536
4,0.7793103448275862,0.08480469404693576
5,0.7949425287356322,0.07876291684990852
6,0.7967816091954023,0.07201363434239332
7,0.8087356321839081,0.06472303625930961
8,0.8087356321839081,0.057070641321570775
9,0.8018390804597701,0.049244876889386634
10,0.7958620689655173,0.04143843925530065
11,0.8124137931034483,0.0338435488219452
12,0.8188505747126437,0.026647216997785685
13,0.8257471264367816,0.020026641355588962
14,0.8165517241379311,0.01414484244009674
15,0.824367816091954,0.00914664966117986
16,0.8156321839080459,0.005155135113106099
17,0.8248275862068966,0.002268583131126285
18,0.8188505747126437,0.0005580702049535718
19,0.8248275862068966,6.571483969725779e-05
