Iteration,Accuracy,Weight Decay
0,0.6846038863976084,0.09250011359918392
1,0.7259591429995017,0.0875001893319732
2,0.7623318385650224,0.08250026506476248
3,0.8011958146487295,0.07750034079755176
4,0.8405580468360737,0.07250041653034103
5,0.8191330343796711,0.06750049226313032
6,0.8435475834578974,0.06250056799591959
7,0.8624813153961136,0.057500643728708875
8,0.8654708520179372,0.05250071946149815
9,0.8849028400597907,0.047500795194287425
10,0.8729446935724963,0.04250087092707671
11,0.8824115595416044,0.03750094665986599
12,0.8928749377179871,0.03250102239265526
13,0.8968609865470852,0.027501098125444545
14,0.8973592426507224,0.022501173858233817
15,0.8973592426507224,0.017501249591023102
16,0.9003487792725461,0.012501325323812373
17,0.9003487792725461,0.007501401056601645
18,0.9023418036870952,0.00250147678939093
19,0.8804185351270553,-0.0024984474778197846
