Iteration,Accuracy,Weight Decay
0,0.7671428571428571,0.005042721158162745
1,0.7875714285714286,0.001685220089964794
2,0.8078571428571428,0.0012094604754907467
3,0.8707142857142857,2.1570076829496427e-05
4,0.8767142857142857,0.0006060055794632058
5,0.8881428571428571,0.0004190637194906501
6,0.9011428571428571,3.101856962477606e-05
7,0.9048571428571428,6.632937443770424e-05
8,0.9141428571428571,3.81755671911739e-05
9,0.9194285714285715,0.00016527668132654616
