Iteration,Accuracy,Weight Decay
0,0.5084317032040472,0.0005955992069373913
1,0.5084317032040472,0.0021452151821187973
2,0.5084317032040472,8.400940882239815e-05
3,0.5084317032040472,9.287996147187956e-05
4,0.5084317032040472,6.843800044337948e-05
5,0.5084317032040472,0.00020945521813049174
6,0.5084317032040472,1.2818779586912046e-05
7,0.5084317032040472,3.3985562869492214e-05
8,0.5084317032040472,0.0005818796723232032
9,0.5084317032040472,0.0008162981057196985
10,0.5084317032040472,0.005193923244483485
11,0.5084317032040472,7.759948193021896e-05
12,0.5084317032040472,0.0023008205446722087
13,0.5084317032040472,0.004482325939061036
14,0.5084317032040472,0.0017753170508173577
