Iteration,Accuracy,Weight Decay
0,0.5094252873563219,0.08930887037591163
1,0.7457471264367816,0.08011434898852084
2,0.7526436781609196,0.07141952985044475
3,0.7531034482758621,0.06322441296168341
4,0.759080459770115,0.05552899832223677
5,0.744367816091954,0.04833328593210485
6,0.7857471264367816,0.041637275791287634
7,0.8188505747126437,0.03544096789978514
8,0.8151724137931035,0.02974436225759736
9,0.8289655172413793,0.02454745886472431
10,0.8381609195402299,0.019850257721165963
11,0.825287356321839,0.01565275882692235
12,0.8248275862068966,0.011954962181993437
13,0.8303448275862069,0.008756867786379253
14,0.8239080459770115,0.006058475640079777
15,0.8344827586206897,0.0038597857430950214
16,0.8294252873563218,0.0021607980954249854
17,0.8317241379310345,0.0009615126970696637
18,0.8317241379310345,0.0002619295480290607
19,0.8804597701149425,6.204864830317338e-05
