Iteration,Accuracy,Weight Decay
0,0.6142528735632183,5.95501370565999e-05
1,0.6859770114942528,5.95501370565999e-05
2,0.6482758620689655,5.95501370565999e-05
3,0.6041379310344828,5.95501370565999e-05
4,0.663448275862069,5.95501370565999e-05
5,0.6289655172413793,5.95501370565999e-05
6,0.6804597701149425,5.95501370565999e-05
7,0.7268965517241379,5.95501370565999e-05
8,0.6731034482758621,5.95501370565999e-05
9,0.6859770114942528,5.95501370565999e-05
10,0.6813793103448276,5.95501370565999e-05
11,0.7563218390804598,5.95501370565999e-05
12,0.7577011494252873,5.95501370565999e-05
13,0.7701149425287356,5.95501370565999e-05
14,0.7889655172413793,5.95501370565999e-05
15,0.8036781609195403,5.95501370565999e-05
16,0.8022988505747126,5.95501370565999e-05
17,0.8110344827586207,5.95501370565999e-05
18,0.807816091954023,5.95501370565999e-05
19,0.8055172413793104,5.95501370565999e-05
