Iteration,Accuracy,Weight Decay
0,0.519080459770115,0.0013917795126538542
1,0.6744827586206896,0.006848059469341674
2,0.7034482758620689,6.976193943907201e-05
3,0.6864367816091954,0.00010043397290687887
4,0.7172413793103448,0.003327143171452587
5,0.7429885057471264,1.4170807763112313e-05
6,0.7324137931034482,6.942189636980261e-05
7,0.7622988505747127,0.004666305590020615
8,0.7691954022988505,3.457937314598868e-05
9,0.7682758620689655,3.253829152322725e-05
10,0.7889655172413793,0.00029471505393886306
11,0.792183908045977,0.006556296700256246
12,0.7816091954022989,0.009907839677250459
13,0.7903448275862069,0.00015615358261842304
14,0.7880459770114943,9.899138089977235e-05
15,0.7940229885057472,1.8771330455939353e-05
16,0.7931034482758621,3.0597811476815836e-05
17,0.8027586206896552,0.001520349731895473
18,0.8027586206896552,0.00033213051669605365
19,0.8068965517241379,5.1722501647341184e-05
