,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.7023365497589111,0.8905394077301025,0.6681077480316162,0.7501392364501953,0.8905429244041443,0.7165658473968506,0.7685874104499817,0.669689953327179,0.7259567975997925,0.675345778465271,0.7103573083877563,0.7137120962142944,0.7522157430648804,0.8075070381164551,0.6717847585678101,0.6757810711860657,0.755177915096283,0.6817466616630554,0.7099435329437256,0.7588642239570618,0.7855441570281982,0.8061752319335938,0.6850007772445679,0.6947656869888306,0.680812656879425,0.6518089175224304,0.7022830843925476,0.6612609028816223,0.7277703285217285,0.7826851606369019,0.6806594729423523,0.6773941516876221,0.6761531233787537,0.7141559720039368,0.6815000176429749,0.7325200438499451,0.7816763520240784,0.7558746933937073,0.7448779344558716,0.7394806742668152,0.6431372761726379,0.718517541885376,0.7351748943328857,0.6808528304100037,0.7061192989349365,0.7540385723114014,0.717485785484314,0.7604184746742249,0.7515316605567932,0.6848189830780029
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.6832523345947266,0.6936376690864563,0.6871554851531982,0.6657951474189758,0.7001039385795593,0.6724467277526855,0.659055233001709,0.6647291779518127,0.6864924430847168,0.6941938996315002,0.6911232471466064,0.6644036173820496,0.6993560791015625,0.6781540513038635,0.671792209148407,0.7019138932228088,0.6938749551773071,0.6675635576248169,0.6962399482727051,0.6489601731300354,0.5809021592140198,0.6945754885673523,0.6649875640869141,0.5980222821235657,0.6675311923027039,0.582956075668335,0.6927745342254639,0.6189476251602173,0.7119451761245728,0.6869574189186096,0.6781727075576782,0.6905094981193542,0.679058849811554,0.6938509941101074,0.6086074113845825,0.6792712211608887,0.6132491827011108,0.7310432195663452,0.6955746412277222,0.6485393047332764,0.6967585682868958,0.5841641426086426,0.6965088844299316,0.6920133829116821,0.6776887774467468,0.694907009601593,0.5737846493721008,0.6923932433128357,0.6958168148994446,0.6455837488174438
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
