Iteration,Accuracy,Weight Decay
0,0.3145025295109612,0.005940114572545253
1,0.6290050590219224,4.92229074278506e-05
2,0.6854974704890388,2.2179974126018316e-05
3,0.7470489038785835,0.0015157839021951224
4,0.7335581787521079,0.0010418657961133323
5,0.7563237774030354,0.00029020351525018215
6,0.8279932546374368,6.269667953994599e-05
7,0.8077571669477235,3.957839440924693e-05
8,0.7993254637436762,0.00029768548890462
9,0.8338954468802698,9.900356198303835e-05
10,0.8440134907251264,2.6400766036361207e-05
11,0.8642495784148398,0.005368020930041979
12,0.8642495784148398,0.002625412471016305
13,0.8591905564924115,1.593016332813295e-05
14,0.8583473861720068,0.0003189769342990953
