weight_decay,mean_accuracy,std_accuracy,avg_loss
1e-09,0.742,0.141548578233764,0.020699547340472538
1.2045035402587836e-09,0.7806666666666666,0.0851377968028563,0.020067811707655592
1.4508287784959373e-09,0.7453333333333332,0.11883882642750505,0.020510458702842394
1.747528400007683e-09,0.7486666666666666,0.09194442766028718,0.021278686791658404
2.104904144512022e-09,0.7653333333333334,0.09520971005569176,0.020850863223274552
2.535364493970117e-09,0.7626666666666666,0.09947417308583728,0.01983800413211187
3.0538555088334124e-09,0.754,0.08916651090329077,0.02057752712070942
3.6783797718286344e-09,0.7579999999999998,0.10725048562438619,0.02019845005869865
4.4306214575838865e-09,0.7639999999999999,0.08940295794261448,0.02055615889032682
5.336699231206302e-09,0.7419999999999999,0.10193897956893408,0.021062623898188276
6.428073117284319e-09,0.7426666666666667,0.10604820706745695,0.021855283925930658
7.742636826811278e-09,0.7513333333333334,0.11473834968696776,0.021933711826801306
9.32603346883218e-09,0.7313333333333334,0.11477707862538487,0.02185069803396861
1.1233240329780265e-08,0.7433333333333334,0.1274100990241093,0.021005489071210227
1.3530477745798075e-08,0.7660000000000001,0.10186919717624822,0.02046846815447013
1.6297508346206433e-08,0.7646666666666667,0.09343090138350019,0.020166545699040098
1.9630406500402724e-08,0.77,0.09620579793107877,0.019731300751368204
2.3644894126454072e-08,0.7513333333333334,0.09097252332435331,0.021132851789395016
2.848035868435805e-08,0.77,0.09073771725877469,0.021188957676291472
3.4304692863149195e-08,0.7440000000000001,0.10272725484937723,0.020166807095209762
4.132012400115334e-08,0.7446666666666667,0.09834406721076548,0.020518663575251898
4.977023564332114e-08,0.772,0.135705563629499,0.019288467039664584
5.99484250318941e-08,0.7620000000000001,0.10328170753386641,0.020029848277568818
7.220809018385471e-08,0.7466666666666666,0.10561986345169909,0.021390761961539592
8.697490026177834e-08,0.7419999999999999,0.09304956862996318,0.0222079408566157
1.0476157527896662e-07,0.7753333333333333,0.09928858052274807,0.020091435551643375
