weight_decay,mean_accuracy,std_accuracy,avg_loss
1e-09,0.5399999999999999,0.21746008573733455,0.13366025259718298
1.2045035402587836e-09,0.5066666666666666,0.24027761721253468,0.1483809887121121
1.4508287784959373e-09,0.5266666666666666,0.2117650689902479,0.14161169180956978
1.747528400007683e-09,0.63,0.2089391192561976,0.12010385681409388
2.104904144512022e-09,0.5533333333333335,0.21457969252574777,0.13225182199850677
2.535364493970117e-09,0.5966666666666667,0.21880991243035078,0.12249802970016997
3.0538555088334124e-09,0.6133333333333333,0.2367370787275294,0.12166961118889352
3.6783797718286344e-09,0.49,0.2038790491116404,0.14204622433831296
4.4306214575838865e-09,0.54,0.2096558025802185,0.13323881166676682
5.336699231206302e-09,0.5933333333333334,0.2475659283683619,0.12651151300097505
6.428073117284319e-09,0.6066666666666667,0.23748684174075835,0.13194781600808103
7.742636826811278e-09,0.5466666666666666,0.20286832072937255,0.1352555775642395
9.32603346883218e-09,0.61,0.2201262264146541,0.13166469814255835
1.1233240329780265e-08,0.54,0.23935097428021654,0.1308477432637786
1.3530477745798075e-08,0.53,0.2152259794314391,0.13792898789048197
1.6297508346206433e-08,0.5633333333333335,0.2306753370239461,0.13461657554532092
1.9630406500402724e-08,0.5733333333333334,0.22891046284519195,0.12059185540846858
2.3644894126454072e-08,0.5866666666666667,0.22171052197754523,0.13940560719619197
2.848035868435805e-08,0.5766666666666667,0.18917951498216948,0.12416921239220148
3.4304692863149195e-08,0.5766666666666665,0.22903177848402514,0.12689903627857954
4.132012400115334e-08,0.56,0.2021000852163216,0.13042244111498197
4.977023564332114e-08,0.5666666666666667,0.20275875100994067,0.1363231870283683
5.99484250318941e-08,0.5,0.24720661623652213,0.14208239604408543
7.220809018385471e-08,0.5533333333333332,0.22221111083331946,0.13486612391347685
8.697490026177834e-08,0.5566666666666666,0.2530041721219457,0.14287614971399307
1.0476157527896662e-07,0.5333333333333333,0.23333333333333336,0.14237134327491124
1.261856883066021e-07,0.5366666666666666,0.23638480868655198,0.14051586195205648
1.519911082952933e-07,0.5099999999999999,0.2170765354021992,0.14129103873545926
1.8307382802953697e-07,0.5433333333333333,0.20496612186190946,0.1328044286370277
2.2051307399030456e-07,0.54,0.24394899284709315,0.13276539087295533
2.656087782946684e-07,0.5166666666666667,0.22912878474779202,0.14181379233797395
3.199267137797384e-07,0.5666666666666667,0.17320508075688776,0.13857901051640512
3.853528593710535e-07,0.49333333333333335,0.20264912204760885,0.14324897130330405
4.641588833612782e-07,0.6100000000000001,0.1903505538035898,0.13092645891398813
5.590810182512223e-07,0.5666666666666668,0.21343747458109497,0.129210445456362
6.734150657750828e-07,0.58,0.1863091814997616,0.1355179732789596
8.111308307896872e-07,0.5433333333333333,0.19666666666666668,0.13257815137505533
9.770099572992247e-07,0.5233333333333333,0.1972308292331602,0.14273252243796986
1.1768119524349991e-06,0.55,0.22669117514559076,0.1286623008712195
1.4174741629268076e-06,0.52,0.22519127672072717,0.14248749072353045
