,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,5.260096073150635,2.548157930374145,5.572279453277588,10.192485809326172,8.607378959655762,4.069041728973389,1.926916241645813,2.7516462802886963,4.691561698913574,4.000148296356201,4.183833599090576,2.6349570751190186,2.513110399246216,4.332532405853272,6.8097310066223145,2.618964672088623,4.230560779571533,7.389646053314209,3.167549133300781,4.16280460357666,3.651470184326172,4.930662631988525,4.220726013183594,2.6622254848480225,2.022388219833374,3.7885584831237793,6.716021060943604,6.296710014343262,5.521958827972412,4.923012733459473,9.10537815093994,3.533258438110352,3.2726216316223145,3.4007294178009038,3.0263354778289795,3.144658327102661,4.680374622344971,4.9122514724731445,2.685148239135742,4.014268398284912,4.087096691131592,3.455291986465454,5.76341724395752,4.421394348144531,7.05141544342041,5.697147846221924,4.252254486083984,1.6342674493789673,2.309049606323242,5.42596435546875
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1.6617090702056885,2.9789164066314697,2.547412872314453,1.0796886682510376,2.085112333297729,1.5823801755905151,1.6823503971099854,1.9714453220367432,1.971291661262512,1.6312590837478638,3.4712283611297607,1.348050594329834,2.797926425933838,2.002837657928467,2.323964834213257,1.2574710845947266,1.10188627243042,2.2592289447784424,2.352980136871338,2.347674608230591,3.3507659435272217,1.6769317388534546,2.32873010635376,1.717234492301941,1.5318145751953125,2.478541851043701,1.7494070529937744,1.2635185718536377,1.9396015405654907,3.553029775619507,1.445757508277893,1.308618187904358,2.5496490001678467,2.8895745277404785,1.1394387483596802,2.400707244873047,2.416851758956909,1.7251096963882446,4.176584243774414,1.6780897378921509,2.3017523288726807,2.137505531311035,3.676958322525024,2.641118049621582,1.7549481391906738,1.588134527206421,1.409209132194519,1.1949371099472046,1.5696042776107788,1.5107306241989136
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
