,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,1.1711841821670532,1.0954104661941528,1.0319949388504028,1.3015750646591189,1.048011302947998,1.179964303970337,1.343316674232483,1.0660661458969116,1.1007556915283203,1.0981192588806152,1.060860276222229,1.070284128189087,1.0203651189804075,1.1215622425079346,1.161915898323059,0.9644833207130432,1.0430163145065308,1.227638840675354,1.04208505153656,1.0060248374938965,1.0744218826293943,1.106509566307068,1.100643515586853,1.0816704034805298,1.10380220413208,1.0383009910583496,1.0969505310058594,1.3503148555755615,1.0801481008529663,1.012666940689087,1.2399452924728394,1.095452904701233,1.161082744598389,1.0777738094329834,1.073852300643921,1.026380181312561,1.0188385248184204,1.0659377574920654,1.2198091745376587,1.0132722854614258,1.008734941482544,1.0622797012329102,1.0631734132766724,1.0336205959320068,1.1020365953445437,1.218430995941162,1.011038899421692,0.8992319703102112,1.0339895486831665,1.0966662168502808
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
