,1
0,0.6846553683280945
1,0.6864213347434998
2,0.6869848370552063
3,0.6870814561843872
4,0.687092661857605
5,0.687100887298584
6,0.6870869994163513
7,0.6870923042297363
8,0.6870863437652588
9,0.6872888803482056
10,0.6879246234893799
11,0.6883657574653625
12,0.68719482421875
13,0.6870877742767334
14,0.6871209740638733
15,0.6870865821838379
16,0.687089204788208
17,0.6870855689048767
18,0.6872727274894714
19,0.6870849132537842
20,0.6873207688331604
21,0.6871095895767212
22,0.6874862909317017
23,0.6871883273124695
24,0.6876416802406311
25,0.687290370464325
26,0.6878297924995422
27,0.6886329054832458
28,0.6893497705459595
29,0.6901364326477051
30,0.6889078617095947
31,0.6896392107009888
32,0.68900465965271
33,0.687885046005249
34,0.6886537671089172
35,0.6894777417182922
36,0.6901459693908691
37,0.6909278035163879
38,0.6915789842605591
39,0.6919849514961243
40,0.689644992351532
41,0.6884443163871765
42,0.6877651810646057
43,0.6885362863540649
44,0.6889354586601257
45,0.6891865730285645
46,0.6878436803817749
47,0.6886365413665771
48,0.6894209384918213
49,0.6900299191474915
50,0.6906424164772034
51,0.6908767819404602
52,0.6902515888214111
53,0.6901791095733643
54,0.6909449696540833
55,0.6916130185127258
56,0.6921000480651855
57,0.6921815276145935
58,0.692292332649231
59,0.6924075484275818
60,0.6915397644042969
61,0.6904094815254211
62,0.6910762786865234
63,0.6916021704673767
64,0.6917349100112915
65,0.6917555332183838
66,0.6920604705810547
67,0.6920058727264404
68,0.6922687292098999
69,0.6925855875015259
70,0.6924300193786621
71,0.6925933957099915
72,0.6926699280738831
73,0.6925473809242249
74,0.6931237578392029
75,0.6933801770210266
76,0.6938340067863464
77,0.694108784198761
78,0.6940612196922302
79,0.6937049031257629
80,0.6939147710800171
81,0.69385826587677
82,0.6913994550704956
83,0.6916431188583374
84,0.6912798881530762
85,0.6916570067405701
86,0.6916326880455017
87,0.6907632946968079
88,0.6905501484870911
89,0.6911548376083374
90,0.691150963306427
91,0.689368724822998
92,0.6898230910301208
93,0.6905007362365723
94,0.6910869479179382
95,0.6896553635597229
96,0.6889863610267639
97,0.6892043352127075
98,0.6885117292404175
99,0.6888447403907776
100,0.689664900302887
101,0.6901586055755615
102,0.6893213391304016
103,0.6898476481437683
104,0.6886549592018127
105,0.6884245872497559
106,0.6884732842445374
107,0.6886078119277954
108,0.6877965331077576
109,0.6882942318916321
110,0.6888580918312073
111,0.6894656419754028
112,0.6875308156013489
113,0.6873049139976501
114,0.6873109936714172
115,0.6872280240058899
116,0.687703549861908
117,0.6872819662094116
118,0.687915027141571
119,0.6873836517333984
120,0.6871381998062134
121,0.6871521472930908
122,0.687110185623169
123,0.6870866417884827
124,0.6870940327644348
125,0.6874173879623413
126,0.6879357099533081
127,0.6871243119239807
128,0.6870880722999573
129,0.6870884895324707
130,0.6870858073234558
131,0.6870940923690796
132,0.6871252655982971
133,0.6872841715812683
134,0.6871435046195984
135,0.6870880722999573
136,0.6871485710144043
137,0.6871081590652466
138,0.6871119141578674
139,0.687378466129303
140,0.6871124505996704
141,0.6872161626815796
142,0.6874534487724304
143,0.6873008012771606
144,0.6874879598617554
145,0.6875452399253845
146,0.6875826120376587
147,0.687358558177948
148,0.6879225969314575
149,0.6875213384628296
150,0.687221884727478
151,0.6876804232597351
152,0.6883726716041565
153,0.6881089210510254
154,0.6885286569595337
155,0.6891719102859497
156,0.6890029311180115
157,0.689637303352356
158,0.6886354684829712
159,0.689065158367157
160,0.6885300278663635
161,0.6891143918037415
162,0.6892008185386658
163,0.6888079643249512
164,0.6894073486328125
165,0.6898049712181091
166,0.6888673305511475
167,0.68846595287323
168,0.6894358992576599
169,0.6893515586853027
170,0.688852071762085
171,0.689181923866272
172,0.6896387338638306
173,0.6893088817596436
174,0.6896700859069824
175,0.689359724521637
176,0.6893055438995361
177,0.6892105340957642
178,0.6896501183509827
179,0.6896049976348877
180,0.6902860403060913
181,0.6890752911567688
182,0.6891977787017822
183,0.6896951198577881
184,0.6898372769355774
185,0.689868152141571
186,0.6901004314422607
187,0.690324068069458
188,0.6907833218574524
189,0.6900763511657715
190,0.6897399425506592
191,0.6902801394462585
192,0.6899004578590393
193,0.6899411082267761
194,0.6906394958496094
195,0.6906127333641052
196,0.6894705295562744
197,0.6894321441650391
198,0.6901155114173889
199,0.6893615126609802
200,0.6896671056747437
201,0.6902496814727783
202,0.6908470988273621
203,0.6897199749946594
204,0.6903529167175293
205,0.690843939781189
206,0.6912520527839661
207,0.6897553205490112
208,0.6904937028884888
209,0.6903809905052185
210,0.6904917359352112
211,0.6906845569610596
212,0.6905585527420044
213,0.6898947954177856
214,0.6897141933441162
215,0.689950704574585
216,0.6896530985832214
217,0.6892913579940796
218,0.6891893744468689
219,0.6891235113143921
220,0.6891286969184875
221,0.6893234848976135
222,0.6894387602806091
223,0.6892799139022827
224,0.689909040927887
225,0.6897710561752319
226,0.6892132759094238
227,0.6891234517097473
228,0.6892555952072144
229,0.6892003417015076
230,0.6887595653533936
231,0.6890888810157776
232,0.6895911693572998
233,0.6890280246734619
234,0.689028799533844
235,0.688340425491333
236,0.6887730956077576
237,0.6883357763290405
238,0.6885866522789001
239,0.688159167766571
240,0.6889511346817017
241,0.6883007287979126
242,0.6884586811065674
243,0.6886422038078308
244,0.6886299252510071
245,0.6879771947860718
246,0.688274621963501
247,0.688112735748291
248,0.6875016689300537
249,0.6877062916755676
250,0.6874855160713196
251,0.6881306171417236
252,0.6876884698867798
253,0.6872120499610901
254,0.6874848008155823
255,0.6878176927566528
256,0.6877256035804749
257,0.6875494122505188
258,0.687480092048645
259,0.6877079606056213
260,0.6877273321151733
261,0.6878672242164612
262,0.6875730752944946
263,0.6877021193504333
264,0.6876124739646912
265,0.6877400875091553
266,0.6878699660301208
267,0.687868595123291
268,0.6878888010978699
269,0.6883701086044312
270,0.6880476474761963
271,0.6881597638130188
272,0.6883983016014099
273,0.6886473894119263
274,0.6885626912117004
275,0.6890918016433716
276,0.6889341473579407
277,0.6884262561798096
278,0.6886835694313049
279,0.687832772731781
280,0.6877048015594482
281,0.6884373426437378
282,0.6881471276283264
283,0.6879627704620361
284,0.6879550218582153
285,0.6877618432044983
286,0.6877645254135132
287,0.6878465414047241
288,0.6877971887588501
289,0.6875042915344238
290,0.6875331997871399
291,0.6873438954353333
292,0.6875467896461487
293,0.6872563362121582
294,0.6872923374176025
295,0.6874231100082397
296,0.6874157190322876
297,0.6874297261238098
298,0.6873741745948792
299,0.6871892809867859
300,0.6872296333312988
301,0.6872369647026062
302,0.6872127652168274
303,0.6872200965881348
304,0.68718421459198
305,0.6871236562728882
306,0.6871572732925415
307,0.687140703201294
308,0.6871171593666077
309,0.6871737837791443
310,0.6872493624687195
311,0.687233030796051
312,0.687313973903656
313,0.6872586011886597
314,0.6873686909675598
