Iteration,Accuracy,Weight Decay
0,0.7911428571428571,0.00021668666241781998
1,0.8621428571428571,1.5149146053032685e-05
2,0.8851428571428571,5.92222762016323e-05
3,0.9138571428571428,6.965289292064327e-05
