Iteration,Accuracy,Weight Decay
0,0.5144827586206897,0.0002195477747795401
1,0.5135632183908045,0.00019108189214139695
2,0.5135632183908045,0.0003801250881346341
3,0.5195402298850574,0.002883837093227939
4,0.7480459770114942,0.0003237920046539969
5,0.7682758620689655,0.0005602511411197527
6,0.7940229885057472,8.90642616555718e-05
7,0.7986206896551724,0.0012990561495645344
8,0.7935632183908046,0.00723490747279884
9,0.7751724137931034,0.0022099261527565805
10,0.8009195402298851,0.0026633513727248063
11,0.8137931034482758,0.00039156827334892896
12,0.8257471264367816,0.00010129174354291898
13,0.8390804597701149,5.068179882396818e-05
14,0.84,3.3506620584239136e-05
15,0.8519540229885058,8.318641993038739e-05
16,0.8372413793103448,0.00015285965136411074
17,0.8662068965517241,2.254065081725434e-05
18,0.8639080459770115,0.0001040888712901355
19,0.8685057471264368,0.00010792123368821898
