Iteration,Accuracy,Weight Decay
0,0.6897142857142857,0.002297389418863703
1,0.8004285714285714,8.389211088232821e-05
2,0.8607142857142858,3.0634276498817596e-06
3,0.8947142857142857,1.118649759477795e-07
