Iteration,Accuracy,Weight Decay
0,0.5623946037099494,0.000714770463686342
1,0.6197301854974705,0.000714770463686342
2,0.6677908937605397,0.000714770463686342
3,0.7166947723440135,0.000714770463686342
4,0.7723440134907251,0.000714770463686342
5,0.7917369308600337,0.000714770463686342
6,0.8347386172006745,0.000714770463686342
7,0.8735244519392917,0.000714770463686342
8,0.8482293423271501,0.000714770463686342
9,0.8676222596964587,0.000714770463686342
10,0.845699831365936,0.000714770463686342
11,0.8684654300168634,0.000714770463686342
12,0.8709949409780776,0.000714770463686342
13,0.897133220910624,0.000714770463686342
14,0.872681281618887,0.000714770463686342
