,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.7014988660812378,0.8791090250015259,0.6679771542549133,0.7548861503601074,0.8947536945343018,0.7204577922821045,0.768821656703949,0.6678850650787354,0.7268767356872559,0.6744934320449829,0.7102715969085693,0.7134182453155518,0.7509356737136841,0.7969942688941956,0.6715690493583679,0.6754825115203857,0.7684054374694824,0.6845106482505798,0.7149451375007629,0.7560865879058838,0.7900987267494202,0.811382532119751,0.6807122826576233,0.6796990036964417,0.6817628741264343,0.6525532007217407,0.6997460722923279,0.6573453545570374,0.7264485359191895,0.7878851294517517,0.6785526871681213,0.6724199056625366,0.6718903183937073,0.7149752974510193,0.6834991574287415,0.7312511205673218,0.7780450582504272,0.7502986788749695,0.7426717281341553,0.7402594685554504,0.6438500881195068,0.7188390493392944,0.7368288636207581,0.6780937314033508,0.7055599093437195,0.755298912525177,0.7184694409370422,0.7643914222717285,0.7515560984611511,0.682280957698822
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.6945323348045349,0.6733863353729248,0.6918983459472656,0.6942375898361206,0.6755207180976868,0.6943423748016357,0.6729854345321655,0.6920967102050781,0.6914064884185791,0.6947130560874939,0.6238266229629517,0.689894437789917,0.6955415606498718,0.6944580674171448,0.6312216520309448,0.6325188279151917,0.6892866492271423,0.6327686905860901,0.6908111572265625,0.6545672416687012,0.6204736232757568,0.7005133032798767,0.6807492971420288,0.6727333068847656,0.6890184283256531,0.6930855512619019,0.6921837329864502,0.6991935968399048,0.5751234889030457,0.6844667196273804,0.6244409084320068,0.6915411353111267,0.7044309377670288,0.6625648736953735,0.6891522407531738,0.6944928169250488,0.6928693652153015,0.6395773887634277,0.662740170955658,0.6894868612289429,0.6278072595596313,0.6221923232078552,0.6945353150367737,0.6924140453338623,0.649430513381958,0.6867719888687134,0.6899264454841614,0.6718000769615173,0.6975361704826355,0.6742916703224182
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
