Iteration,Accuracy,Weight Decay
0,0.6771428571428572,8.936930049401623e-05
1,0.6602857142857143,0.008619281376830958
2,0.682,0.0015044993464902868
3,0.6794285714285714,0.0023978005963307784
4,0.6744285714285714,0.0018458120022066264
5,0.6697142857142857,0.0004951356746591523
6,0.6732857142857143,0.00042520326481813105
7,0.6794285714285714,0.00015591398034053071
8,0.682,1.640447836345e-05
9,0.6655714285714286,0.0012729542911324124
